Species	GeneID	TranscriptIDCluster_5p	ExonIDCluster_5p	SubexonIDCluster_5p	S_exonID_5p	S_exon_CodingStart_5p	S_exon_CodingEnd_5p	chr	start	end	strand	motif	total_uq	total_mm	ave_uq	num_exp	name_exp	uq_per_exp	mm_per_exp	TranscriptIDCluster_3p	ExonIDCluster_3p	SubexonIDCluster_3p	S_exonID_3p	S_exon_CodingStart_3p	S_exon_CodingEnd_3p	n_total_uq	n_total_mm
danio_rerio	ENSDARG00000061579	ENSDART00000188550	ENSDARE00000642244	ENSDARE00000642244_SE_6	3_0	28326503.0	28326701.0	15.0																		0.0	0.0
danio_rerio	ENSDARG00000061579	ENSDART00000087926	ENSDARE00000887689	ENSDARE00000887689_SE_7	27_0	28327142.0	28327222.0	15.0																		0.0	0.0
danio_rerio	ENSDARG00000061579	ENSDART00000152777	ENSDARE00000887689	ENSDARE00000887689_SE_7	27_0	28327142.0	28327222.0	15.0																		0.0	0.0
danio_rerio	ENSDARG00000061579	ENSDART00000175860	ENSDARE00000887689	ENSDARE00000887689_SE_7	27_0	28327142.0	28327222.0	15.0																		0.0	0.0
danio_rerio	ENSDARG00000061579	ENSDART00000188550	ENSDARE00000887689	ENSDARE00000887689_SE_7	27_0	28327142.0	28327222.0	15.0																		0.0	0.0
danio_rerio	ENSDARG00000061579	ENSDART00000087926	ENSDARE00000642211	ENSDARE00000642211_SE_8	1_0	28329291.0	28329470.0	15.0																		0.0	0.0
danio_rerio	ENSDARG00000061579	ENSDART00000152777	ENSDARE00000642211	ENSDARE00000642211_SE_8	1_0	28329291.0	28329470.0	15.0																		0.0	0.0
danio_rerio	ENSDARG00000061579	ENSDART00000175860	ENSDARE00000642211	ENSDARE00000642211_SE_8	1_0	28329291.0	28329470.0	15.0																		0.0	0.0
danio_rerio	ENSDARG00000061579	ENSDART00000188550	ENSDARE00000642211	ENSDARE00000642211_SE_8	1_0	28329291.0	28329470.0	15.0																		0.0	0.0
danio_rerio	ENSDARG00000061579	ENSDART00000087926	ENSDARE00000642199	ENSDARE00000642199_SE_9	1_2	28330793.0	28330891.0	15.0																		0.0	0.0
danio_rerio	ENSDARG00000061579	ENSDART00000152777	ENSDARE00000642199	ENSDARE00000642199_SE_9	1_2	28330793.0	28330891.0	15.0																		0.0	0.0
danio_rerio	ENSDARG00000061579	ENSDART00000175860	ENSDARE00000642199	ENSDARE00000642199_SE_9	1_2	28330793.0	28330891.0	15.0																		0.0	0.0
danio_rerio	ENSDARG00000061579	ENSDART00000188550	ENSDARE00000642199	ENSDARE00000642199_SE_9	1_2	28330793.0	28330891.0	15.0																		0.0	0.0
danio_rerio	ENSDARG00000061579	ENSDART00000087926	ENSDARE00000642184	ENSDARE00000642184_SE_10	5_0	28331519.0	28331632.0	15.0																		0.0	0.0
danio_rerio	ENSDARG00000061579	ENSDART00000152777	ENSDARE00000642184	ENSDARE00000642184_SE_10	5_0	28331519.0	28331632.0	15.0																		0.0	0.0
danio_rerio	ENSDARG00000061579	ENSDART00000175860	ENSDARE00000642184	ENSDARE00000642184_SE_10	5_0	28331519.0	28331632.0	15.0																		0.0	0.0
danio_rerio	ENSDARG00000061579	ENSDART00000188550	ENSDARE00000642184	ENSDARE00000642184_SE_10	5_0	28331519.0	28331632.0	15.0																		0.0	0.0
danio_rerio	ENSDARG00000061579	ENSDART00000087926	ENSDARE00000642172	ENSDARE00000642172_SE_11	14_1	28331782.0	28331847.0	15.0																		0.0	0.0
danio_rerio	ENSDARG00000061579	ENSDART00000152777	ENSDARE00000642172	ENSDARE00000642172_SE_11	14_1	28331782.0	28331847.0	15.0																		0.0	0.0
danio_rerio	ENSDARG00000061579	ENSDART00000175860	ENSDARE00000642172	ENSDARE00000642172_SE_11	14_1	28331782.0	28331847.0	15.0																		0.0	0.0
danio_rerio	ENSDARG00000061579	ENSDART00000188550	ENSDARE00000642172	ENSDARE00000642172_SE_11	14_1	28331782.0	28331847.0	15.0																		0.0	0.0
danio_rerio	ENSDARG00000061579	ENSDART00000087926	ENSDARE00000642153	ENSDARE00000642153_SE_12	10_0	28333192.0	28333311.0	15.0																		0.0	0.0
danio_rerio	ENSDARG00000061579	ENSDART00000152777	ENSDARE00000642153	ENSDARE00000642153_SE_12	10_0	28333192.0	28333311.0	15.0																		0.0	0.0
danio_rerio	ENSDARG00000061579	ENSDART00000175860	ENSDARE00000642153	ENSDARE00000642153_SE_12	10_0	28333192.0	28333311.0	15.0																		0.0	0.0
danio_rerio	ENSDARG00000061579	ENSDART00000188550	ENSDARE00000642153	ENSDARE00000642153_SE_12	10_0	28333192.0	28333311.0	15.0																		0.0	0.0
danio_rerio	ENSDARG00000061579	ENSDART00000087926	ENSDARE00000642137	ENSDARE00000642137_SE_13	24_0	28333551.0	28333630.0	15.0																		0.0	0.0
danio_rerio	ENSDARG00000061579	ENSDART00000152777	ENSDARE00000642137	ENSDARE00000642137_SE_13	24_0	28333551.0	28333630.0	15.0																		0.0	0.0
danio_rerio	ENSDARG00000061579	ENSDART00000175860	ENSDARE00000642137	ENSDARE00000642137_SE_13	24_0	28333551.0	28333630.0	15.0																		0.0	0.0
danio_rerio	ENSDARG00000061579	ENSDART00000188550	ENSDARE00000642137	ENSDARE00000642137_SE_13	24_0	28333551.0	28333630.0	15.0																		0.0	0.0
danio_rerio	ENSDARG00000061579	ENSDART00000087926	ENSDARE00000642119	ENSDARE00000642119_SE_14	16_0	28334841.0	28334946.0	15.0																		0.0	0.0
danio_rerio	ENSDARG00000061579	ENSDART00000152777	ENSDARE00000642119	ENSDARE00000642119_SE_14	16_0	28334841.0	28334946.0	15.0																		0.0	0.0
danio_rerio	ENSDARG00000061579	ENSDART00000175860	ENSDARE00000642119	ENSDARE00000642119_SE_14	16_0	28334841.0	28334946.0	15.0																		0.0	0.0
danio_rerio	ENSDARG00000061579	ENSDART00000188550	ENSDARE00000642119	ENSDARE00000642119_SE_14	16_0	28334841.0	28334946.0	15.0																		0.0	0.0
danio_rerio	ENSDARG00000061579	ENSDART00000087926	ENSDARE00000642102	ENSDARE00000642102_SE_15	26_0	28335286.0	28335366.0	15.0																		0.0	0.0
danio_rerio	ENSDARG00000061579	ENSDART00000152777	ENSDARE00000642102	ENSDARE00000642102_SE_15	26_0	28335286.0	28335366.0	15.0																		0.0	0.0
danio_rerio	ENSDARG00000061579	ENSDART00000175860	ENSDARE00000642102	ENSDARE00000642102_SE_15	26_0	28335286.0	28335366.0	15.0																		0.0	0.0
danio_rerio	ENSDARG00000061579	ENSDART00000188550	ENSDARE00000642102	ENSDARE00000642102_SE_15	26_0	28335286.0	28335366.0	15.0																		0.0	0.0
danio_rerio	ENSDARG00000061579	ENSDART00000087926	ENSDARE00000642078	ENSDARE00000642078_SE_16	21_0	28335452.0	28335543.0	15.0																		0.0	0.0
danio_rerio	ENSDARG00000061579	ENSDART00000152777	ENSDARE00000642078	ENSDARE00000642078_SE_16	21_0	28335452.0	28335543.0	15.0																		0.0	0.0
danio_rerio	ENSDARG00000061579	ENSDART00000175860	ENSDARE00000642078	ENSDARE00000642078_SE_16	21_0	28335452.0	28335543.0	15.0																		0.0	0.0
danio_rerio	ENSDARG00000061579	ENSDART00000188550	ENSDARE00000642078	ENSDARE00000642078_SE_16	21_0	28335452.0	28335543.0	15.0																		0.0	0.0
danio_rerio	ENSDARG00000061579	ENSDART00000087926	ENSDARE00000642059	ENSDARE00000642059_SE_17	18_0	28335623.0	28335717.0	15.0																		0.0	0.0
danio_rerio	ENSDARG00000061579	ENSDART00000152777	ENSDARE00000642059	ENSDARE00000642059_SE_17	18_0	28335623.0	28335717.0	15.0																		0.0	0.0
danio_rerio	ENSDARG00000061579	ENSDART00000175860	ENSDARE00000642059	ENSDARE00000642059_SE_17	18_0	28335623.0	28335717.0	15.0																		0.0	0.0
danio_rerio	ENSDARG00000061579	ENSDART00000188550	ENSDARE00000642059	ENSDARE00000642059_SE_17	18_0	28335623.0	28335717.0	15.0																		0.0	0.0
danio_rerio	ENSDARG00000061579	ENSDART00000087926	ENSDARE00000642039	ENSDARE00000642039_SE_18	24_1	28335860.0	28335906.0	15.0																		0.0	0.0
danio_rerio	ENSDARG00000061579	ENSDART00000152777	ENSDARE00000642039	ENSDARE00000642039_SE_18	24_1	28335860.0	28335906.0	15.0																		0.0	0.0
danio_rerio	ENSDARG00000061579	ENSDART00000175860	ENSDARE00000642039	ENSDARE00000642039_SE_18	24_1	28335860.0	28335906.0	15.0																		0.0	0.0
danio_rerio	ENSDARG00000061579	ENSDART00000188550	ENSDARE00000642039	ENSDARE00000642039_SE_18	24_1	28335860.0	28335906.0	15.0																		0.0	0.0
danio_rerio	ENSDARG00000061579	ENSDART00000087926	ENSDARE00000825771	ENSDARE00000825771_SE_19	28_0	28336002.0	28336082.0	15.0																		0.0	0.0
danio_rerio	ENSDARG00000061579	ENSDART00000152777	ENSDARE00000825771	ENSDARE00000825771_SE_19	28_0	28336002.0	28336082.0	15.0																		0.0	0.0
danio_rerio	ENSDARG00000061579	ENSDART00000175860	ENSDARE00000825771	ENSDARE00000825771_SE_19	28_0	28336002.0	28336082.0	15.0																		0.0	0.0
danio_rerio	ENSDARG00000061579	ENSDART00000188550	ENSDARE00000825771	ENSDARE00000825771_SE_19	28_0	28336002.0	28336082.0	15.0																		0.0	0.0
danio_rerio	ENSDARG00000061579	ENSDART00000087926	ENSDARE00000951091	ENSDARE00000951091_SE_20	15_0	28337568.0	28337673.0	15.0																		0.0	0.0
danio_rerio	ENSDARG00000061579	ENSDART00000152777	ENSDARE00000951091	ENSDARE00000951091_SE_20	15_0	28337568.0	28337673.0	15.0																		0.0	0.0
danio_rerio	ENSDARG00000061579	ENSDART00000175860	ENSDARE00000951091	ENSDARE00000951091_SE_20	15_0	28337568.0	28337673.0	15.0																		0.0	0.0
danio_rerio	ENSDARG00000061579	ENSDART00000188550	ENSDARE00000951091	ENSDARE00000951091_SE_20	15_0	28337568.0	28337673.0	15.0																		0.0	0.0
danio_rerio	ENSDARG00000061579	ENSDART00000087926	ENSDARE00000641964	ENSDARE00000641964_SE_21	11_1	28339526.0	28339643.0	15.0																		0.0	0.0
danio_rerio	ENSDARG00000061579	ENSDART00000152777	ENSDARE00000641964	ENSDARE00000641964_SE_21	11_1	28339526.0	28339643.0	15.0																		0.0	0.0
danio_rerio	ENSDARG00000061579	ENSDART00000175860	ENSDARE00000641964	ENSDARE00000641964_SE_21	11_1	28339526.0	28339643.0	15.0																		0.0	0.0
danio_rerio	ENSDARG00000061579	ENSDART00000188550	ENSDARE00000641964	ENSDARE00000641964_SE_21	11_1	28339526.0	28339643.0	15.0																		0.0	0.0
danio_rerio	ENSDARG00000061579	ENSDART00000087926	ENSDARE00000641943	ENSDARE00000641943_SE_22	13_0	28339993.0	28340106.0	15.0																		0.0	0.0
danio_rerio	ENSDARG00000061579	ENSDART00000152777	ENSDARE00000641943	ENSDARE00000641943_SE_22	13_0	28339993.0	28340106.0	15.0																		0.0	0.0
danio_rerio	ENSDARG00000061579	ENSDART00000175860	ENSDARE00000641943	ENSDARE00000641943_SE_22	13_0	28339993.0	28340106.0	15.0																		0.0	0.0
danio_rerio	ENSDARG00000061579	ENSDART00000188550	ENSDARE00000641943	ENSDARE00000641943_SE_22	13_0	28339993.0	28340106.0	15.0																		0.0	0.0
danio_rerio	ENSDARG00000061579	ENSDART00000087926	ENSDARE00000641925	ENSDARE00000641925_SE_23	29_1	28341023.0	28341041.0	15.0																		0.0	0.0
danio_rerio	ENSDARG00000061579	ENSDART00000152777	ENSDARE00000641925	ENSDARE00000641925_SE_23	29_1	28341023.0	28341041.0	15.0																		0.0	0.0
danio_rerio	ENSDARG00000061579	ENSDART00000175860	ENSDARE00000641925	ENSDARE00000641925_SE_23	29_1	28341023.0	28341041.0	15.0																		0.0	0.0
danio_rerio	ENSDARG00000061579	ENSDART00000188550	ENSDARE00000641925	ENSDARE00000641925_SE_23	29_1	28341023.0	28341041.0	15.0																		0.0	0.0
danio_rerio	ENSDARG00000061579	ENSDART00000087926	ENSDARE00000641907	ENSDARE00000641907_SE_24	6_3	28341255.0	28341271.0	15.0																		0.0	0.0
danio_rerio	ENSDARG00000061579	ENSDART00000152777	ENSDARE00000641907	ENSDARE00000641907_SE_24	6_3	28341255.0	28341271.0	15.0																		0.0	0.0
danio_rerio	ENSDARG00000061579	ENSDART00000175860	ENSDARE00000641907	ENSDARE00000641907_SE_24	6_3	28341255.0	28341271.0	15.0																		0.0	0.0
danio_rerio	ENSDARG00000061579	ENSDART00000188550	ENSDARE00000641907	ENSDARE00000641907_SE_24	6_3	28341255.0	28341271.0	15.0																		0.0	0.0
danio_rerio	ENSDARG00000061579	ENSDART00000087926	ENSDARE00000641892	ENSDARE00000641892_SE_25	4_3	28342082.0	28342228.0	15.0																		0.0	0.0
danio_rerio	ENSDARG00000061579	ENSDART00000152777	ENSDARE00000641892	ENSDARE00000641892_SE_25	4_3	28342082.0	28342228.0	15.0																		0.0	0.0
danio_rerio	ENSDARG00000061579	ENSDART00000175860	ENSDARE00000641892	ENSDARE00000641892_SE_25	4_3	28342082.0	28342228.0	15.0																		0.0	0.0
danio_rerio	ENSDARG00000061579	ENSDART00000188550	ENSDARE00000641892	ENSDARE00000641892_SE_25	4_3	28342082.0	28342228.0	15.0																		0.0	0.0
danio_rerio	ENSDARG00000061579	ENSDART00000087926	ENSDARE00000641879	ENSDARE00000641879_SE_26	25_0	28342304.0	28342387.0	15.0																		0.0	0.0
danio_rerio	ENSDARG00000061579	ENSDART00000152777	ENSDARE00000641879	ENSDARE00000641879_SE_26	25_0	28342304.0	28342387.0	15.0																		0.0	0.0
danio_rerio	ENSDARG00000061579	ENSDART00000175860	ENSDARE00000641879	ENSDARE00000641879_SE_26	25_0	28342304.0	28342387.0	15.0																		0.0	0.0
danio_rerio	ENSDARG00000061579	ENSDART00000188550	ENSDARE00000641879	ENSDARE00000641879_SE_26	25_0	28342304.0	28342387.0	15.0																		0.0	0.0
danio_rerio	ENSDARG00000061579	ENSDART00000087926	ENSDARE00000641865	ENSDARE00000641865_SE_27	19_0	28343113.0	28343206.0	15.0																		0.0	0.0
danio_rerio	ENSDARG00000061579	ENSDART00000152777	ENSDARE00000641865	ENSDARE00000641865_SE_27	19_0	28343113.0	28343206.0	15.0																		0.0	0.0
danio_rerio	ENSDARG00000061579	ENSDART00000175860	ENSDARE00000641865	ENSDARE00000641865_SE_27	19_0	28343113.0	28343206.0	15.0																		0.0	0.0
danio_rerio	ENSDARG00000061579	ENSDART00000188550	ENSDARE00000641865	ENSDARE00000641865_SE_27	19_0	28343113.0	28343206.0	15.0																		0.0	0.0
danio_rerio	ENSDARG00000061579	ENSDART00000087926	ENSDARE00000641846	ENSDARE00000641846_SE_28	24_2	28343286.0	28343341.0	15.0																		0.0	0.0
danio_rerio	ENSDARG00000061579	ENSDART00000152777	ENSDARE00000641846	ENSDARE00000641846_SE_28	24_2	28343286.0	28343341.0	15.0																		0.0	0.0
danio_rerio	ENSDARG00000061579	ENSDART00000175860	ENSDARE00000641846	ENSDARE00000641846_SE_28	24_2	28343286.0	28343341.0	15.0																		0.0	0.0
danio_rerio	ENSDARG00000061579	ENSDART00000188550	ENSDARE00000641846	ENSDARE00000641846_SE_28	24_2	28343286.0	28343341.0	15.0																		0.0	0.0
danio_rerio	ENSDARG00000061579	ENSDART00000087926	ENSDARE00000641818	ENSDARE00000641818_SE_29	7_0	28343563.0	28343698.0	15.0																		0.0	0.0
danio_rerio	ENSDARG00000061579	ENSDART00000152777	ENSDARE00000641818	ENSDARE00000641818_SE_29	7_0	28343563.0	28343698.0	15.0																		0.0	0.0
danio_rerio	ENSDARG00000061579	ENSDART00000175860	ENSDARE00000641818	ENSDARE00000641818_SE_29	7_0	28343563.0	28343698.0	15.0																		0.0	0.0
danio_rerio	ENSDARG00000061579	ENSDART00000188550	ENSDARE00000641818	ENSDARE00000641818_SE_29	7_0	28343563.0	28343698.0	15.0																		0.0	0.0
danio_rerio	ENSDARG00000061579	ENSDART00000087926	ENSDARE00000641788	ENSDARE00000641788_SE_30	30_0	28345985.0	28346055.0	15.0																		0.0	0.0
danio_rerio	ENSDARG00000061579	ENSDART00000152777	ENSDARE00000641788	ENSDARE00000641788_SE_30	30_0	28345985.0	28346055.0	15.0																		0.0	0.0
danio_rerio	ENSDARG00000061579	ENSDART00000175860	ENSDARE00000641788	ENSDARE00000641788_SE_30	30_0	28345985.0	28346055.0	15.0																		0.0	0.0
danio_rerio	ENSDARG00000061579	ENSDART00000188550	ENSDARE00000641788	ENSDARE00000641788_SE_30	30_0	28345985.0	28346055.0	15.0																		0.0	0.0
danio_rerio	ENSDARG00000061579	ENSDART00000087926	ENSDARE00000641762	ENSDARE00000641762_SE_31	17_0	28346134.0	28346231.0	15.0																		0.0	0.0
danio_rerio	ENSDARG00000061579	ENSDART00000152777	ENSDARE00000641762	ENSDARE00000641762_SE_31	17_0	28346134.0	28346231.0	15.0																		0.0	0.0
danio_rerio	ENSDARG00000061579	ENSDART00000175860	ENSDARE00000641762	ENSDARE00000641762_SE_31	17_0	28346134.0	28346231.0	15.0																		0.0	0.0
danio_rerio	ENSDARG00000061579	ENSDART00000188550	ENSDARE00000641762	ENSDARE00000641762_SE_31	17_0	28346134.0	28346231.0	15.0																		0.0	0.0
danio_rerio	ENSDARG00000061579	ENSDART00000087926	ENSDARE00000641733	ENSDARE00000641733_SE_32	8_0	28349752.0	28349851.0	15.0																		0.0	0.0
danio_rerio	ENSDARG00000061579	ENSDART00000152777	ENSDARE00000641733	ENSDARE00000641733_SE_32	8_0	28349752.0	28349851.0	15.0																		0.0	0.0
danio_rerio	ENSDARG00000061579	ENSDART00000175860	ENSDARE00000641733	ENSDARE00000641733_SE_32	8_0	28349752.0	28349851.0	15.0																		0.0	0.0
danio_rerio	ENSDARG00000061579	ENSDART00000188550	ENSDARE00000641733	ENSDARE00000641733_SE_32	8_0	28349752.0	28349851.0	15.0																		0.0	0.0
danio_rerio	ENSDARG00000061579	ENSDART00000087926	ENSDARE00001295781	ENSDARE00001120802_SE_33/ENSDARE00001295781_SE_33	17_1	28349938.0	28349964.0	15.0																		0.0	0.0
danio_rerio	ENSDARG00000061579	ENSDART00000175860	ENSDARE00001295781	ENSDARE00001120802_SE_33/ENSDARE00001295781_SE_33	17_1	28349938.0	28349964.0	15.0																		0.0	0.0
danio_rerio	ENSDARG00000061579	ENSDART00000152777	ENSDARE00001105357	ENSDARE00000716998_SE_4/ENSDARE00001105357_SE_4	2_3	28321600.0	28321728.0	15.0																		0.0	0.0
danio_rerio	ENSDARG00000061579	ENSDART00000175860	ENSDARE00001263158	ENSDARE00001263158_SE_2	20_0	28318005.0	28318100.0	15.0																		0.0	0.0
danio_rerio	ENSDARG00000061579	ENSDART00000188550	ENSDARE00001295874	ENSDARE00001295874_SE_0	22_0	28268441.0	28268533.0	15.0																		0.0	0.0
danio_rerio	ENSDARG00000061579							15.0												ENSDART00000087926	ENSDARE00001286109	ENSDARE00001286109_SE_1	11_0	28303161.0	28303178.0	0.0	0.0
danio_rerio	ENSDARG00000061579							15.0												ENSDART00000087926	ENSDARE00000716998	ENSDARE00000716998_SE_3	2_1	28321573.0	28321599.0	0.0	0.0
danio_rerio	ENSDARG00000061579							15.0												ENSDART00000175860	ENSDARE00000716998	ENSDARE00000716998_SE_3	2_1	28321573.0	28321599.0	0.0	0.0
danio_rerio	ENSDARG00000061579							15.0												ENSDART00000188550	ENSDARE00000716998	ENSDARE00000716998_SE_3	2_1	28321573.0	28321599.0	0.0	0.0
danio_rerio	ENSDARG00000061579							15.0												ENSDART00000087926	ENSDARE00000716995	ENSDARE00000716995_SE_5	12_0	28322826.0	28322941.0	0.0	0.0
danio_rerio	ENSDARG00000061579							15.0												ENSDART00000152777	ENSDARE00000716995	ENSDARE00000716995_SE_5	12_0	28322826.0	28322941.0	0.0	0.0
danio_rerio	ENSDARG00000061579							15.0												ENSDART00000175860	ENSDARE00000716995	ENSDARE00000716995_SE_5	12_0	28322826.0	28322941.0	0.0	0.0
danio_rerio	ENSDARG00000061579							15.0												ENSDART00000188550	ENSDARE00000716995	ENSDARE00000716995_SE_5	12_0	28322826.0	28322941.0	0.0	0.0
danio_rerio	ENSDARG00000061579							15.0												ENSDART00000087926	ENSDARE00000642244	ENSDARE00000642244_SE_6	3_0	28326503.0	28326701.0	0.0	0.0
danio_rerio	ENSDARG00000061579							15.0												ENSDART00000152777	ENSDARE00000642244	ENSDARE00000642244_SE_6	3_0	28326503.0	28326701.0	0.0	0.0
danio_rerio	ENSDARG00000061579							15.0												ENSDART00000175860	ENSDARE00000642244	ENSDARE00000642244_SE_6	3_0	28326503.0	28326701.0	0.0	0.0
danio_rerio	ENSDARG00000061579							15.0												ENSDART00000188550	ENSDARE00000642244	ENSDARE00000642244_SE_6	3_0	28326503.0	28326701.0	0.0	0.0
danio_rerio	ENSDARG00000061579							15.0												ENSDART00000087926	ENSDARE00000887689	ENSDARE00000887689_SE_7	27_0	28327142.0	28327222.0	0.0	0.0
danio_rerio	ENSDARG00000061579							15.0												ENSDART00000152777	ENSDARE00000887689	ENSDARE00000887689_SE_7	27_0	28327142.0	28327222.0	0.0	0.0
danio_rerio	ENSDARG00000061579							15.0												ENSDART00000175860	ENSDARE00000887689	ENSDARE00000887689_SE_7	27_0	28327142.0	28327222.0	0.0	0.0
danio_rerio	ENSDARG00000061579							15.0												ENSDART00000188550	ENSDARE00000887689	ENSDARE00000887689_SE_7	27_0	28327142.0	28327222.0	0.0	0.0
danio_rerio	ENSDARG00000061579							15.0												ENSDART00000087926	ENSDARE00000642211	ENSDARE00000642211_SE_8	1_0	28329291.0	28329470.0	0.0	0.0
danio_rerio	ENSDARG00000061579							15.0												ENSDART00000152777	ENSDARE00000642211	ENSDARE00000642211_SE_8	1_0	28329291.0	28329470.0	0.0	0.0
danio_rerio	ENSDARG00000061579							15.0												ENSDART00000175860	ENSDARE00000642211	ENSDARE00000642211_SE_8	1_0	28329291.0	28329470.0	0.0	0.0
danio_rerio	ENSDARG00000061579							15.0												ENSDART00000188550	ENSDARE00000642211	ENSDARE00000642211_SE_8	1_0	28329291.0	28329470.0	0.0	0.0
danio_rerio	ENSDARG00000061579							15.0												ENSDART00000087926	ENSDARE00000642199	ENSDARE00000642199_SE_9	1_2	28330793.0	28330891.0	0.0	0.0
danio_rerio	ENSDARG00000061579							15.0												ENSDART00000152777	ENSDARE00000642199	ENSDARE00000642199_SE_9	1_2	28330793.0	28330891.0	0.0	0.0
danio_rerio	ENSDARG00000061579							15.0												ENSDART00000175860	ENSDARE00000642199	ENSDARE00000642199_SE_9	1_2	28330793.0	28330891.0	0.0	0.0
danio_rerio	ENSDARG00000061579							15.0												ENSDART00000188550	ENSDARE00000642199	ENSDARE00000642199_SE_9	1_2	28330793.0	28330891.0	0.0	0.0
danio_rerio	ENSDARG00000061579							15.0												ENSDART00000087926	ENSDARE00000642184	ENSDARE00000642184_SE_10	5_0	28331519.0	28331632.0	0.0	0.0
danio_rerio	ENSDARG00000061579							15.0												ENSDART00000152777	ENSDARE00000642184	ENSDARE00000642184_SE_10	5_0	28331519.0	28331632.0	0.0	0.0
