Species	GeneID	TranscriptIDCluster_5p	ExonIDCluster_5p	SubexonIDCluster_5p	S_exonID_5p	S_exon_CodingStart_5p	S_exon_CodingEnd_5p	chr	start	end	strand	motif	total_uq	total_mm	ave_uq	num_exp	name_exp	uq_per_exp	mm_per_exp	TranscriptIDCluster_3p	ExonIDCluster_3p	SubexonIDCluster_3p	S_exonID_3p	S_exon_CodingStart_3p	S_exon_CodingEnd_3p	n_total_uq	n_total_mm
bos_taurus	ENSBTAG00000011851	ENSBTAT00000015730	ENSBTAE00000428504	ENSBTAE00000428504_SE_5	4_1	38744043.0	38744187.0	9	38744188.0	38747427.0	1.0	1.0	2466.0	13.0	74.72727272727273	33.0	SRR594473,SRR594474,SRR594475,SRR594476,SRR594477,SRR594478,SRR594479,SRR594480,SRR594481,SRR594482,SRR594483,SRR594484,SRR594485,SRR594486,SRR594487,SRR594488,SRR594489,SRR594490,SRR594491,SRR594492,SRR594493,SRR594494,SRR594495,SRR594496,SRR594497,SRR594498,SRR594499,SRR636839,SRR636840,SRR636889,SRR636890,SRR636934,SRR636935	620,118,165,93,43,275,21,200,142,96,18,8,14,11,25,9,20,20,179,12,44,3,4,56,7,76,17,4,6,9,13,85,53	1,0,0,1,0,1,0,0,0,5,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1	ENSBTAT00000015730	ENSBTAE00000479374	ENSBTAE00000479374_SE_6	3_0	38747428.0	38747474.0	7.132009431433648e-05	7.343213102645758e-07
bos_taurus	ENSBTAG00000011851	ENSBTAT00000015730	ENSBTAE00000479374	ENSBTAE00000479374_SE_6	3_3	38747493.0	38747607.0	9	38747608.0	38749780.0	1.0	1.0	3554.0	1.0	107.6969696969697	33.0	SRR594473,SRR594474,SRR594475,SRR594476,SRR594477,SRR594478,SRR594479,SRR594480,SRR594481,SRR594482,SRR594483,SRR594484,SRR594485,SRR594486,SRR594487,SRR594488,SRR594489,SRR594490,SRR594491,SRR594492,SRR594493,SRR594494,SRR594495,SRR594496,SRR594497,SRR594498,SRR594499,SRR636839,SRR636840,SRR636889,SRR636890,SRR636934,SRR636935	386,275,116,117,77,326,7,1663,90,21,15,1,1,6,12,1,34,13,53,9,15,5,2,20,2,148,3,5,7,8,15,64,37	0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	ENSBTAT00000015730	ENSBTAE00000127939	ENSBTAE00000127939_SE_7	11_0	38749781.0	38749857.0	7.017738798761765e-05	1.3212827414523973e-08
bos_taurus	ENSBTAG00000011851	ENSBTAT00000015730	ENSBTAE00000127939	ENSBTAE00000127939_SE_7	11_0	38749781.0	38749857.0	9	38749858.0	38749941.0	1.0	1.0	6539.0	12.0	198.15151515151518	33.0	SRR594473,SRR594474,SRR594475,SRR594476,SRR594477,SRR594478,SRR594479,SRR594480,SRR594481,SRR594482,SRR594483,SRR594484,SRR594485,SRR594486,SRR594487,SRR594488,SRR594489,SRR594490,SRR594491,SRR594492,SRR594493,SRR594494,SRR594495,SRR594496,SRR594497,SRR594498,SRR594499,SRR636839,SRR636840,SRR636889,SRR636890,SRR636934,SRR636935	621,381,156,153,98,465,18,3007,154,133,17,36,9,12,60,16,169,26,133,28,68,13,32,132,14,391,33,5,8,10,15,82,44	0,2,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	ENSBTAT00000015730	ENSBTAE00000127943	ENSBTAE00000127943_SE_8	5_0	38749942.0	38750095.0	0.00015721418825045708	1.523538400840322e-07
bos_taurus	ENSBTAG00000011851	ENSBTAT00000015730	ENSBTAE00000127943	ENSBTAE00000127943_SE_8	5_0	38749942.0	38750095.0	9	38750096.0	38752991.0	1.0	1.0	8.0	0.0	4.0	2.0	SRR594479,SRR594480	1,7	0,0							1.0106843285428905e-07	0.0
bos_taurus	ENSBTAG00000011851	ENSBTAT00000015730	ENSBTAE00000127943	ENSBTAE00000127943_SE_8	5_0	38749942.0	38750095.0	9	38750096.0	38767169.0	1.0	1.0	1.0	0.0	1.0	1.0	SRR594480	1	0							1.2911956121454455e-08	0.0
bos_taurus	ENSBTAG00000011851	ENSBTAT00000015730	ENSBTAE00000127943	ENSBTAE00000127943_SE_8	5_0	38749942.0	38750095.0	9	38750096.0	38768284.0	1.0	1.0	6534.0	29.0	198.0	33.0	SRR594473,SRR594474,SRR594475,SRR594476,SRR594477,SRR594478,SRR594479,SRR594480,SRR594481,SRR594482,SRR594483,SRR594484,SRR594485,SRR594486,SRR594487,SRR594488,SRR594489,SRR594490,SRR594491,SRR594492,SRR594493,SRR594494,SRR594495,SRR594496,SRR594497,SRR594498,SRR594499,SRR636839,SRR636840,SRR636889,SRR636890,SRR636934,SRR636935	810,384,199,127,112,621,69,2773,182,100,14,93,15,16,49,11,147,65,105,26,59,12,15,94,5,221,17,7,5,12,22,100,47	1,0,0,0,0,6,0,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0	ENSBTAT00000015730	ENSBTAE00000474907	ENSBTAE00000474907_SE_9	7_0	38768285.0	38768416.0	0.00014626264625731343	5.446427726369288e-07
bos_taurus	ENSBTAG00000011851	ENSBTAT00000015730	ENSBTAE00000474907	ENSBTAE00000474907_SE_9	7_0	38768285.0	38768416.0	9	38768417.0	38780291.0	1.0	1.0	6781.0	146.0	205.48484848484847	33.0	SRR594473,SRR594474,SRR594475,SRR594476,SRR594477,SRR594478,SRR594479,SRR594480,SRR594481,SRR594482,SRR594483,SRR594484,SRR594485,SRR594486,SRR594487,SRR594488,SRR594489,SRR594490,SRR594491,SRR594492,SRR594493,SRR594494,SRR594495,SRR594496,SRR594497,SRR594498,SRR594499,SRR636839,SRR636840,SRR636889,SRR636890,SRR636934,SRR636935	844,448,184,152,149,516,122,3011,170,87,4,16,21,21,30,6,160,58,134,22,52,11,13,104,9,238,13,3,12,9,20,101,41	25,7,8,4,2,13,0,45,5,2,0,0,1,0,1,0,6,2,5,0,2,1,0,5,4,4,0,1,1,0,1,0,1	ENSBTAT00000015730	ENSBTAE00000354577	ENSBTAE00000354577_SE_10	2_0	38780292.0	38780500.0	0.00014497394980989345	3.7175384804513854e-06
bos_taurus	ENSBTAG00000011851							9	38740610.0	38741280.0	1.0	1.0	2.0	0.0	2.0	1.0	SRR594481	2	0	ENSBTAT00000015730	ENSBTAE00000404092	ENSBTAE00000404092_SE_4	6_0	38741281.0	38741430.0	2.4401875562318345e-08	0.0
bos_taurus	ENSBTAG00000011851							9	38744178.0	38747427.0	1.0	1.0	3.0	0.0	1.0	3.0	SRR594473,SRR594476,SRR594481	1,1,1	0,0,0	ENSBTAT00000015730	ENSBTAE00000479374	ENSBTAE00000479374_SE_6	3_0	38747428.0	38747474.0	3.719939559016951e-08	0.0
bos_taurus	ENSBTAG00000011851							9	38744715.0	38747427.0	1.0	1.0	1313.0	0.0	54.70833333333334	24.0	SRR594473,SRR594474,SRR594475,SRR594476,SRR594477,SRR594478,SRR594479,SRR594480,SRR594481,SRR594485,SRR594486,SRR594487,SRR594488,SRR594489,SRR594490,SRR594492,SRR594494,SRR594495,SRR594496,SRR594498,SRR594499,SRR636839,SRR636890,SRR636934	4,114,3,21,21,125,1,762,11,1,1,16,3,55,2,8,1,3,9,148,1,1,1,1	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	ENSBTAT00000015730	ENSBTAE00000479374	ENSBTAE00000479374_SE_6	3_0	38747428.0	38747474.0	2.9124355723568807e-05	0.0
bos_taurus	ENSBTAG00000011851							9	38744947.0	38747427.0	1.0	1.0	2.0	0.0	1.0	2.0	SRR594486,SRR594489	1,1	0,0	ENSBTAT00000015730	ENSBTAE00000479374	ENSBTAE00000479374_SE_6	3_0	38747428.0	38747474.0	1.346268865393585e-07	0.0
bos_taurus	ENSBTAG00000011851							9	38744715.0	38749780.0	1.0	1.0	2.0	0.0	2.0	1.0	SRR594480	2	0	ENSBTAT00000015730	ENSBTAE00000127939	ENSBTAE00000127939_SE_7	11_0	38749781.0	38749857.0	2.582391224290891e-08	0.0
bos_taurus	ENSBTAG00000011851							9	38753058.0	38768284.0	1.0	1.0	1.0	0.0	1.0	1.0	SRR594479	1	0	ENSBTAT00000015730	ENSBTAE00000474907	ENSBTAE00000474907_SE_9	7_0	38768285.0	38768416.0	1.0684740004107856e-08	0.0
bos_taurus	ENSBTAG00000011851							9	38757870.0	38768284.0	1.0	1.0	1.0	0.0	1.0	1.0	SRR594474	1	0	ENSBTAT00000015730	ENSBTAE00000474907	ENSBTAE00000474907_SE_9	7_0	38768285.0	38768416.0	1.1466703788209064e-08	0.0
bos_taurus	ENSBTAG00000011851							9	38767478.0	38768284.0	1.0	1.0	1.0	0.0	1.0	1.0	SRR594478	1	0	ENSBTAT00000015730	ENSBTAE00000474907	ENSBTAE00000474907_SE_9	7_0	38768285.0	38768416.0	1.3212827414523973e-08	0.0
bos_taurus	ENSBTAG00000011851							9	38768553.0	38780291.0	1.0	1.0	2.0	0.0	1.0	2.0	SRR594476,SRR594481	1,1	0,0	ENSBTAT00000015730	ENSBTAE00000354577	ENSBTAE00000354577_SE_10	2_0	38780292.0	38780500.0	2.3812162937723773e-08	0.0
bos_taurus	ENSBTAG00000011851							9	38778977.0	38780291.0	1.0	1.0	2.0	0.0	2.0	1.0	SRR594477	2	0	ENSBTAT00000015730	ENSBTAE00000354577	ENSBTAE00000354577_SE_10	2_0	38780292.0	38780500.0	2.534636280010648e-08	0.0
bos_taurus									38750061.0	38768383.0	1.0	1.0	1.0	0.0	1.0	1.0	SRR594474	1	0							1.1466703788209064e-08	0.0
gorilla_gorilla	ENSGGOG00000008065	ENSGGOT00000008104/ENSGGOT00000056056	ENSGGOE00000372924	ENSGGOE00000372924_SE_14	1_0	113954420.0	113954174.0	6																		0.0	0.0
gorilla_gorilla	ENSGGOG00000008065	ENSGGOT00000066800	ENSGGOE00000372924	ENSGGOE00000372924_SE_14	1_0	113954420.0	113954174.0	6																		0.0	0.0
gorilla_gorilla	ENSGGOG00000008065	ENSGGOT00000058303	ENSGGOE00000082679	ENSGGOE00000082679_SE_13/ENSGGOE00000307814_SE_13	1_1	113930714.0	113930468.0	6																		0.0	0.0
gorilla_gorilla	ENSGGOG00000008065	ENSGGOT00000067143	ENSGGOE00000307814	ENSGGOE00000082679_SE_13/ENSGGOE00000307814_SE_13	1_1	113930714.0	113930468.0	6																		0.0	0.0
gorilla_gorilla	ENSGGOG00000008065							6												ENSGGOT00000008104/ENSGGOT00000056056	ENSGGOE00000196548	ENSGGOE00000196548_SE_0/ENSGGOE00000280191_SE_0	2_0	113872432.0	113872224.0	0.0	0.0
gorilla_gorilla	ENSGGOG00000008065							6												ENSGGOT00000066800	ENSGGOE00000196548	ENSGGOE00000196548_SE_0/ENSGGOE00000280191_SE_0	2_0	113872432.0	113872224.0	0.0	0.0
gorilla_gorilla	ENSGGOG00000008065							6												ENSGGOT00000067143	ENSGGOE00000196548	ENSGGOE00000196548_SE_0/ENSGGOE00000280191_SE_0	2_0	113872432.0	113872224.0	0.0	0.0
gorilla_gorilla	ENSGGOG00000008065							6												ENSGGOT00000058303	ENSGGOE00000280191	ENSGGOE00000196548_SE_0/ENSGGOE00000280191_SE_0	2_0	113872432.0	113872224.0	0.0	0.0
homo_sapiens	ENSG00000010810							6												ENST00000229471	ENSE00001939766/ENSE00002112481	ENSE00001939766_SE_0	2_0	111661947.0	111661739.0	0.0	0.0
homo_sapiens	ENSG00000010810							6												ENST00000354650	ENSE00001939766/ENSE00002112481	ENSE00001939766_SE_0	2_0	111661947.0	111661739.0	0.0	0.0
homo_sapiens	ENSG00000010810							6												ENST00000538466	ENSE00001939766/ENSE00002112481	ENSE00001939766_SE_0	2_0	111661947.0	111661739.0	0.0	0.0
macaca_mulatta	ENSMMUG00000017017	ENSMMUT00000023923	ENSMMUE00000165342	ENSMMUE00000165342_SE_0/ENSMMUE00000251473_SE_0	1_1	156238230.0	156238236.0	4																		0.0	0.0
macaca_mulatta	ENSMMUG00000017017	ENSMMUT00000023924	ENSMMUE00000165342	ENSMMUE00000165342_SE_0/ENSMMUE00000251473_SE_0	1_1	156238230.0	156238236.0	4																		0.0	0.0
macaca_mulatta	ENSMMUG00000017017	ENSMMUT00000023923	ENSMMUE00000251472	ENSMMUE00000251472_SE_1	10_0	156243237.0	156243333.0	4																		0.0	0.0
macaca_mulatta	ENSMMUG00000017017	ENSMMUT00000023924	ENSMMUE00000251472	ENSMMUE00000251472_SE_1	10_0	156243237.0	156243333.0	4																		0.0	0.0
macaca_mulatta	ENSMMUG00000017017	ENSMMUT00000039959	ENSMMUE00000251472	ENSMMUE00000251472_SE_1	10_0	156243237.0	156243333.0	4																		0.0	0.0
macaca_mulatta	ENSMMUG00000017017	ENSMMUT00000023923	ENSMMUE00000165344	ENSMMUE00000165344_SE_2	9_0	156249726.0	156249824.0	4																		0.0	0.0
macaca_mulatta	ENSMMUG00000017017	ENSMMUT00000023924	ENSMMUE00000165344	ENSMMUE00000165344_SE_2	9_0	156249726.0	156249824.0	4																		0.0	0.0
macaca_mulatta	ENSMMUG00000017017	ENSMMUT00000039959	ENSMMUE00000165344	ENSMMUE00000165344_SE_2	9_0	156249726.0	156249824.0	4																		0.0	0.0
macaca_mulatta	ENSMMUG00000017017	ENSMMUT00000023923	ENSMMUE00000165345	ENSMMUE00000165345_SE_4	8_2	156253719.0	156253752.0	4																		0.0	0.0
macaca_mulatta	ENSMMUG00000017017	ENSMMUT00000039959	ENSMMUE00000165345	ENSMMUE00000165345_SE_4	8_2	156253719.0	156253752.0	4																		0.0	0.0
macaca_mulatta	ENSMMUG00000017017	ENSMMUT00000023923	ENSMMUE00000165346	ENSMMUE00000165346_SE_5	6_0	156254721.0	156254870.0	4																		0.0	0.0
macaca_mulatta	ENSMMUG00000017017	ENSMMUT00000039959	ENSMMUE00000165346	ENSMMUE00000165346_SE_5	6_0	156254721.0	156254870.0	4																		0.0	0.0
macaca_mulatta	ENSMMUG00000017017	ENSMMUT00000023923	ENSMMUE00000385928	ENSMMUE00000165347_SE_6/ENSMMUE00000385928_SE_6	4_0	156257520.0	156257540.0	4																		0.0	0.0
macaca_mulatta	ENSMMUG00000017017	ENSMMUT00000023923	ENSMMUE00000165353	ENSMMUE00000165353_SE_8	4_2	156258109.0	156258258.0	4																		0.0	0.0
macaca_mulatta	ENSMMUG00000017017	ENSMMUT00000023923	ENSMMUE00000165348	ENSMMUE00000165348_SE_10/ENSMMUE00000376966_SE_10	3_3	156261358.0	156261472.0	4																		0.0	0.0
macaca_mulatta	ENSMMUG00000017017	ENSMMUT00000039959	ENSMMUE00000165348	ENSMMUE00000165348_SE_10/ENSMMUE00000376966_SE_10	3_3	156261358.0	156261472.0	4																		0.0	0.0
macaca_mulatta	ENSMMUG00000017017	ENSMMUT00000023923	ENSMMUE00000165349	ENSMMUE00000165349_SE_11	11_0	156263018.0	156263094.0	4																		0.0	0.0
macaca_mulatta	ENSMMUG00000017017	ENSMMUT00000023924	ENSMMUE00000165349	ENSMMUE00000165349_SE_11	11_0	156263018.0	156263094.0	4																		0.0	0.0
macaca_mulatta	ENSMMUG00000017017	ENSMMUT00000039959	ENSMMUE00000165349	ENSMMUE00000165349_SE_11	11_0	156263018.0	156263094.0	4																		0.0	0.0
macaca_mulatta	ENSMMUG00000017017	ENSMMUT00000023923	ENSMMUE00000165350	ENSMMUE00000165350_SE_12	5_0	156263192.0	156263345.0	4																		0.0	0.0
macaca_mulatta	ENSMMUG00000017017	ENSMMUT00000023924	ENSMMUE00000165350	ENSMMUE00000165350_SE_12	5_0	156263192.0	156263345.0	4																		0.0	0.0
macaca_mulatta	ENSMMUG00000017017	ENSMMUT00000039959	ENSMMUE00000165350	ENSMMUE00000165350_SE_12	5_0	156263192.0	156263345.0	4																		0.0	0.0
macaca_mulatta	ENSMMUG00000017017	ENSMMUT00000023923	ENSMMUE00000165351	ENSMMUE00000165351_SE_13	7_0	156282822.0	156282953.0	4																		0.0	0.0
macaca_mulatta	ENSMMUG00000017017	ENSMMUT00000023924	ENSMMUE00000165351	ENSMMUE00000165351_SE_13	7_0	156282822.0	156282953.0	4																		0.0	0.0
macaca_mulatta	ENSMMUG00000017017	ENSMMUT00000039959	ENSMMUE00000165351	ENSMMUE00000165351_SE_13	7_0	156282822.0	156282953.0	4																		0.0	0.0
macaca_mulatta	ENSMMUG00000017017	ENSMMUT00000023923	ENSMMUE00000165352	ENSMMUE00000165352_SE_14/ENSMMUE00000325496_SE_14	2_0	156295427.0	156295635.0	4																		0.0	0.0
macaca_mulatta	ENSMMUG00000017017	ENSMMUT00000023924	ENSMMUE00000165352	ENSMMUE00000165352_SE_14/ENSMMUE00000325496_SE_14	2_0	156295427.0	156295635.0	4																		0.0	0.0
macaca_mulatta	ENSMMUG00000017017	ENSMMUT00000023924	ENSMMUE00000337990	ENSMMUE00000165345_SE_3/ENSMMUE00000337990_SE_3	8_0	156253649.0	156253716.0	4																		0.0	0.0
macaca_mulatta	ENSMMUG00000017017	ENSMMUT00000023924	ENSMMUE00000376966	ENSMMUE00000165348_SE_10/ENSMMUE00000376966_SE_10	3_3	156261358.0	156261472.0	4																		0.0	0.0
macaca_mulatta	ENSMMUG00000017017	ENSMMUT00000039959	ENSMMUE00000251473	ENSMMUE00000165342_SE_0/ENSMMUE00000251473_SE_0	1_1	156238230.0	156238236.0	4																		0.0	0.0
macaca_mulatta	ENSMMUG00000017017	ENSMMUT00000039959	ENSMMUE00000165347	ENSMMUE00000165347_SE_7	4_1	156257541.0	156257684.0	4																		0.0	0.0
macaca_mulatta	ENSMMUG00000017017							4												ENSMMUT00000023923	ENSMMUE00000165342	ENSMMUE00000165342_SE_0/ENSMMUE00000251473_SE_0	1_0	156237990.0	156238229.0	0.0	0.0
macaca_mulatta	ENSMMUG00000017017							4												ENSMMUT00000023924	ENSMMUE00000165342	ENSMMUE00000165342_SE_0/ENSMMUE00000251473_SE_0	1_0	156237990.0	156238229.0	0.0	0.0
macaca_mulatta	ENSMMUG00000017017							4												ENSMMUT00000023923	ENSMMUE00000251472	ENSMMUE00000251472_SE_1	10_0	156243237.0	156243333.0	0.0	0.0
macaca_mulatta	ENSMMUG00000017017							4												ENSMMUT00000023924	ENSMMUE00000251472	ENSMMUE00000251472_SE_1	10_0	156243237.0	156243333.0	0.0	0.0
macaca_mulatta	ENSMMUG00000017017							4												ENSMMUT00000039959	ENSMMUE00000251472	ENSMMUE00000251472_SE_1	10_0	156243237.0	156243333.0	0.0	0.0
macaca_mulatta	ENSMMUG00000017017							4												ENSMMUT00000023923	ENSMMUE00000165344	ENSMMUE00000165344_SE_2	9_0	156249726.0	156249824.0	0.0	0.0
macaca_mulatta	ENSMMUG00000017017							4												ENSMMUT00000023924	ENSMMUE00000165344	ENSMMUE00000165344_SE_2	9_0	156249726.0	156249824.0	0.0	0.0
macaca_mulatta	ENSMMUG00000017017							4												ENSMMUT00000039959	ENSMMUE00000165344	ENSMMUE00000165344_SE_2	9_0	156249726.0	156249824.0	0.0	0.0
macaca_mulatta	ENSMMUG00000017017							4												ENSMMUT00000023923	ENSMMUE00000165345	ENSMMUE00000165345_SE_3/ENSMMUE00000337990_SE_3	8_0	156253649.0	156253716.0	0.0	0.0
macaca_mulatta	ENSMMUG00000017017							4												ENSMMUT00000039959	ENSMMUE00000165345	ENSMMUE00000165345_SE_3/ENSMMUE00000337990_SE_3	8_0	156253649.0	156253716.0	0.0	0.0
macaca_mulatta	ENSMMUG00000017017							4												ENSMMUT00000023923	ENSMMUE00000165346	ENSMMUE00000165346_SE_5	6_0	156254721.0	156254870.0	0.0	0.0
macaca_mulatta	ENSMMUG00000017017							4												ENSMMUT00000039959	ENSMMUE00000165346	ENSMMUE00000165346_SE_5	6_0	156254721.0	156254870.0	0.0	0.0
