Species	GeneID	TranscriptIDCluster_5p	ExonIDCluster_5p	SubexonIDCluster_5p	S_exonID_5p	S_exon_CodingStart_5p	S_exon_CodingEnd_5p	chr	start	end	strand	motif	total_uq	total_mm	ave_uq	num_exp	name_exp	uq_per_exp	mm_per_exp	TranscriptIDCluster_3p	ExonIDCluster_3p	SubexonIDCluster_3p	S_exonID_3p	S_exon_CodingStart_3p	S_exon_CodingEnd_3p
homo_sapiens	ENSG00000118680	ENST00000237500/ENST00000400175/ENST00000581193/ENST00000584539/ENST00000648965	ENSE00000800184	ENSE00000800184_SE_0	1_0	3272899	3273082	18	3273083	3277252	1	1	88413	514	405.56422018348616	218	ERR030856,ERR030857,ERR030858,ERR030859,ERR030860,ERR030861,ERR030862,ERR030863,ERR030864,ERR030865,ERR030866,ERR030867,ERR030868,ERR030869,ERR030870,ERR030871,ERR030872,ERR030873,ERR030874,ERR030875,ERR030876,ERR030877,ERR030878,ERR030879,ERR030880,ERR030881,ERR030882,ERR030883,ERR030884,ERR030885,ERR030886,ERR030887,ERR030888,ERR030889,ERR030890,ERR030891,ERR030892,ERR030893,ERR030894,ERR030895,ERR030896,ERR030897,ERR030898,ERR030899,ERR030900,ERR030901,ERR030902,ERR030903,SRR1272186,SRR1272187,SRR1272188,SRR1377145,SRR1377146,SRR1377147,SRR1377148,SRR1377149,SRR1377150,SRR1377151,SRR1377152,SRR1377153,SRR1377154,SRR1377155,SRR1377156,SRR1377157,SRR1377158,SRR1377159,SRR1377160,SRR1377161,SRR1377162,SRR1377163,SRR1377164,SRR1377165,SRR1377166,SRR1377167,SRR1377168,SRR1377169,SRR1377170,SRR1377171,SRR1377172,SRR1377173,SRR1377174,SRR1377175,SRR1377176,SRR1377177,SRR1377178,SRR1377179,SRR1377180,SRR1377181,SRR1377182,SRR1377183,SRR1377184,SRR1377185,SRR1377186,SRR1377187,SRR1377188,SRR1377189,SRR1377190,SRR1377191,SRR1377192,SRR1377193,SRR1377194,SRR1377201,SRR1377202,SRR1377203,SRR1377204,SRR1377205,SRR1377206,SRR1377207,SRR1377208,SRR1377209,SRR1377210,SRR1377211,SRR1377212,SRR1377213,SRR1377214,SRR1377215,SRR1377216,SRR1377217,SRR1377218,SRR1377219,SRR1377220,SRR1377221,SRR1377222,SRR1377223,SRR1377224,SRR1424731,SRR1424732,SRR1424733,SRR1424734,SRR1424735,SRR1424736,SRR1424737,SRR1424738,SRR1424739,SRR1424740,SRR1424741,SRR1424742,SRR1424743,SRR1424744,SRR1424745,SRR1424746,SRR1424747,SRR1424748,SRR1424749,SRR1424750,SRR1424751,SRR1424752,SRR1424753,SRR1424754,SRR1424755,SRR1424756,SRR1721279,SRR1721280,SRR1721281,SRR1721282,SRR1721283,SRR1721284,SRR1721285,SRR1721286,SRR1721287,SRR1721288,SRR1721289,SRR1721290,SRR1721291,SRR1721292,SRR1721293,SRR1721294,SRR1721295,SRR1721296,SRR1721297,SRR1721298,SRR1721299,SRR1721300,SRR1721301,SRR1721302,SRR1721303,SRR1721304,SRR1721305,SRR1721306,SRR1721307,SRR1721308,SRR1721309,SRR1721310,SRR1721311,SRR1721312,SRR1721313,SRR306838,SRR306839,SRR306840,SRR306841,SRR306842,SRR306843,SRR306844,SRR306845,SRR306846,SRR306847,SRR306848,SRR306849,SRR306850,SRR306851,SRR306852,SRR306853,SRR306854,SRR306855,SRR306856,SRR306857,SRR306858,SRR649360,SRR649361,SRR649362,SRR649363,SRR649364,SRR943339,SRR943340,SRR943341,SRR943357,SRR943358,SRR943359	911,875,899,1359,1400,1404,774,761,934,906,1410,1381,797,874,798,777,1905,1645,1602,1859,512,1360,1247,2425,1211,1881,828,1242,1568,3353,710,859,1210,1815,598,1142,1026,2249,533,607,1835,808,941,426,1567,1477,1478,1991,309,388,415,39,32,33,39,41,24,29,23,23,25,29,17,23,26,33,15,35,34,41,48,53,57,53,45,34,36,60,42,28,22,30,26,43,47,59,54,21,25,55,17,62,41,19,47,73,76,64,64,67,88,100,98,92,84,88,95,115,107,104,149,145,126,102,98,84,104,94,97,68,70,79,41,52,45,98,69,207,134,244,144,146,88,161,92,94,106,92,156,88,90,88,120,228,147,39,62,182,172,62,36,263,461,636,640,524,269,299,360,343,379,397,535,408,305,268,247,274,621,411,243,540,366,214,209,329,519,595,390,218,159,264,378,283,241,371,102,97,214,194,73,17,59,89,121,79,43,55,143,224,106,348,59,139,150,68,195,88,146,117,331,540,117,775,934,175,74,901	2,1,0,2,2,2,1,2,3,0,1,4,2,0,0,1,6,5,0,39,0,44,48,78,5,2,0,11,2,23,37,32,3,4,1,4,12,9,0,8,9,0,0,0,0,3,10,15,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,2,0,0,0,0,1,0,3,1,1,3,1,0,1,1,1,1,1,1,0,0,0,1,1,3,3,0,4,1,1,2,1,2,1,3,2,1,3,4,1,5,1,1,1,0,3,0,0,0,0,1,0,0,0,0,0,0	ENST00000237500/ENST00000400175/ENST00000581193/ENST00000584539/ENST00000648965	ENSE00001749122	ENSE00001749122_SE_1	3_0	3277253	3277414
homo_sapiens	ENSG00000118680	ENST00000237500/ENST00000400175/ENST00000581193/ENST00000584539/ENST00000648965	ENSE00001749122	ENSE00001749122_SE_1	3_0	3277253	3277414	18	3277415	3277764	1	1	106347	813	487.83027522935777	218	ERR030856,ERR030857,ERR030858,ERR030859,ERR030860,ERR030861,ERR030862,ERR030863,ERR030864,ERR030865,ERR030866,ERR030867,ERR030868,ERR030869,ERR030870,ERR030871,ERR030872,ERR030873,ERR030874,ERR030875,ERR030876,ERR030877,ERR030878,ERR030879,ERR030880,ERR030881,ERR030882,ERR030883,ERR030884,ERR030885,ERR030886,ERR030887,ERR030888,ERR030889,ERR030890,ERR030891,ERR030892,ERR030893,ERR030894,ERR030895,ERR030896,ERR030897,ERR030898,ERR030899,ERR030900,ERR030901,ERR030902,ERR030903,SRR1272186,SRR1272187,SRR1272188,SRR1377145,SRR1377146,SRR1377147,SRR1377148,SRR1377149,SRR1377150,SRR1377151,SRR1377152,SRR1377153,SRR1377154,SRR1377155,SRR1377156,SRR1377157,SRR1377158,SRR1377159,SRR1377160,SRR1377161,SRR1377162,SRR1377163,SRR1377164,SRR1377165,SRR1377166,SRR1377167,SRR1377168,SRR1377169,SRR1377170,SRR1377171,SRR1377172,SRR1377173,SRR1377174,SRR1377175,SRR1377176,SRR1377177,SRR1377178,SRR1377179,SRR1377180,SRR1377181,SRR1377182,SRR1377183,SRR1377184,SRR1377185,SRR1377186,SRR1377187,SRR1377188,SRR1377189,SRR1377190,SRR1377191,SRR1377192,SRR1377193,SRR1377194,SRR1377201,SRR1377202,SRR1377203,SRR1377204,SRR1377205,SRR1377206,SRR1377207,SRR1377208,SRR1377209,SRR1377210,SRR1377211,SRR1377212,SRR1377213,SRR1377214,SRR1377215,SRR1377216,SRR1377217,SRR1377218,SRR1377219,SRR1377220,SRR1377221,SRR1377222,SRR1377223,SRR1377224,SRR1424731,SRR1424732,SRR1424733,SRR1424734,SRR1424735,SRR1424736,SRR1424737,SRR1424738,SRR1424739,SRR1424740,SRR1424741,SRR1424742,SRR1424743,SRR1424744,SRR1424745,SRR1424746,SRR1424747,SRR1424748,SRR1424749,SRR1424750,SRR1424751,SRR1424752,SRR1424753,SRR1424754,SRR1424755,SRR1424756,SRR1721279,SRR1721280,SRR1721281,SRR1721282,SRR1721283,SRR1721284,SRR1721285,SRR1721286,SRR1721287,SRR1721288,SRR1721289,SRR1721290,SRR1721291,SRR1721292,SRR1721293,SRR1721294,SRR1721295,SRR1721296,SRR1721297,SRR1721298,SRR1721299,SRR1721300,SRR1721301,SRR1721302,SRR1721303,SRR1721304,SRR1721305,SRR1721306,SRR1721307,SRR1721308,SRR1721309,SRR1721310,SRR1721311,SRR1721312,SRR1721313,SRR306838,SRR306839,SRR306840,SRR306841,SRR306842,SRR306843,SRR306844,SRR306845,SRR306846,SRR306847,SRR306848,SRR306849,SRR306850,SRR306851,SRR306852,SRR306853,SRR306854,SRR306855,SRR306856,SRR306857,SRR306858,SRR649360,SRR649361,SRR649362,SRR649363,SRR649364,SRR943339,SRR943340,SRR943341,SRR943357,SRR943358,SRR943359	2295,2399,2343,1710,1740,1697,378,362,2343,2307,1726,1599,387,394,385,335,2323,1629,1634,1828,478,1342,946,3078,1393,2150,570,1484,1037,2420,678,883,1151,1861,379,1237,953,1887,611,805,2607,1083,1287,492,1836,1442,1221,1971,179,191,188,35,35,40,34,17,20,18,21,17,17,26,27,19,31,28,38,52,40,44,50,44,46,64,43,39,34,41,27,34,10,33,18,47,56,55,47,24,29,38,26,50,35,28,42,65,65,72,68,65,54,78,85,71,75,80,82,111,91,85,135,129,119,77,81,73,110,101,96,66,55,67,45,48,45,96,102,242,149,256,179,147,91,188,101,124,136,103,140,102,106,90,124,260,169,42,92,224,188,65,34,361,521,681,702,611,335,378,399,340,375,505,668,581,364,358,338,336,684,467,295,654,400,303,281,382,603,736,420,256,189,319,447,322,308,447,189,68,215,178,87,10,149,117,129,176,45,69,114,602,297,275,75,268,110,58,115,274,807,1071,2465,3823,91,1153,1368,194,69,1203	4,2,1,4,4,0,2,0,2,2,2,3,1,1,0,1,167,6,134,1,0,0,0,1,127,147,4,100,23,11,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,1,1,0,0,0,2,0,0,0,1,0,1,0,0,1,1,0,0,1,0,4,0,1,0,0,1,1,0,0,0,2,0,1,1,0,2,0,1,0,1,0,0,1,2,1,0,0,0,0,1,2,0,0,2,1,0,0,1,1,0,0,0,0,0,0,0,2,4,1,0,0,0,0,1,1,1,1,3,2,0,0,0,2,0,0	ENST00000237500/ENST00000400175/ENST00000581193/ENST00000584539/ENST00000648965	ENSE00001541868	ENSE00001541868_SE_2	2_0	3277765	3277937
homo_sapiens	ENSG00000118680	ENST00000237500/ENST00000400175/ENST00000581193/ENST00000584539/ENST00000648965	ENSE00001749122	ENSE00001749122_SE_1	3_0	3277253	3277414	18	3277415	3277775	1	1	5	0	1.0	5	ERR030863,ERR030870,ERR030871,SRR1424737,SRR1721313	1,1,1,1,1	0,0,0,0,0						
homo_sapiens	ENSG00000118680							18	3274569	3277252	1	1	22	0	1.6923076923076918	13	ERR030857,ERR030858,ERR030859,ERR030864,ERR030866,ERR030867,ERR030903,SRR1721309,SRR306853,SRR306857,SRR306858,SRR649362,SRR943341	1,1,3,1,3,1,4,1,1,1,1,3,1	0,0,0,0,0,0,0,0,0,0,0,0,0	ENST00000237500/ENST00000400175/ENST00000581193/ENST00000584539/ENST00000648965	ENSE00001749122	ENSE00001749122_SE_1	3_0	3277253	3277414
homo_sapiens									3262789	3271538	1	1	2	0	2.0	1	SRR649362	2	0						
homo_sapiens									3264688	3271538	1	1	2	0	2.0	1	SRR649362	2	0						
homo_sapiens									3266685	3267451	1	1	1	0	1.0	1	SRR306858	1	0						
homo_sapiens									3267617	3269747	1	1	1	0	1.0	1	SRR649362	1	0						
homo_sapiens									3268871	3269747	1	1	1	0	1.0	1	ERR030864	1	0						
homo_sapiens									3270740	3277775	1	1	0	3	0.0	2	ERR030882,ERR030890	0,0	1,2						
homo_sapiens									3272742	3273956	1	1	0	5	0.0	5	SRR1377168,SRR1721283,SRR1721291,SRR1721295,SRR306840	0,0,0,0,0	1,1,1,1,1						
macaca_mulatta	ENSMMUG00000047848	ENSMMUT00000071173	ENSMMUE00000316233	ENSMMUE00000316233_SE_1	3_0	6216862	6216701	18																	
macaca_mulatta	ENSMMUG00000047848	ENSMMUT00000071173	ENSMMUE00000332747	ENSMMUE00000332747_SE_0	2_0	6216348	6216176	18																	
macaca_mulatta	ENSMMUG00000047848							18												ENSMMUT00000071173	ENSMMUE00000316234	ENSMMUE00000316234_SE_2	1_0	6221524	6221341
macaca_mulatta	ENSMMUG00000047848							18												ENSMMUT00000071173	ENSMMUE00000316233	ENSMMUE00000316233_SE_1	3_0	6216862	6216701
monodelphis_domestica	ENSMODG00000021464	ENSMODT00000027298	ENSMODE00000221817	ENSMODE00000221817_SE_0	1_0	268818168	268818351	3	268818352	268831915	1	1	1511	38	65.69565217391305	23	SRR306742,SRR306743,SRR306744,SRR306745,SRR306746,SRR306747,SRR306748,SRR306749,SRR306750,SRR306751,SRR306752,SRR306753,SRR306754,SRR306755,SRR306756,SRR649376,SRR649377,SRR649378,SRR649379,SRR649380,SRR943346,SRR943347,SRR943348	14,106,45,28,31,6,13,16,54,54,40,24,21,6,21,40,73,159,13,9,217,201,320	0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,9,6,19,0,1,0,0,1	ENSMODT00000027298	ENSMODE00000221818	ENSMODE00000221818_SE_1	3_0	268831916	268832077
monodelphis_domestica	ENSMODG00000021464	ENSMODT00000027298	ENSMODE00000221817	ENSMODE00000221817_SE_0	1_0	268818168	268818351	3	268818352	268842591	1	1	92	5	7.666666666666669	12	SRR306743,SRR306744,SRR306746,SRR306749,SRR306750,SRR306751,SRR649376,SRR649377,SRR649378,SRR943346,SRR943347,SRR943348	4,2,1,1,1,2,13,18,23,3,11,13	0,0,0,0,0,0,0,1,2,0,2,0	ENSMODT00000027298	ENSMODE00000221819	ENSMODE00000221819_SE_2	2_0	268842592	268842764
monodelphis_domestica	ENSMODG00000021464	ENSMODT00000027298	ENSMODE00000221818	ENSMODE00000221818_SE_1	3_0	268831916	268832077	3	268832078	268834079	1	1	37	0	2.642857142857143	14	SRR306742,SRR306743,SRR306744,SRR306748,SRR306750,SRR306751,SRR306752,SRR306753,SRR306754,SRR649377,SRR649378,SRR943346,SRR943347,SRR943348	1,1,2,1,3,1,1,1,1,1,3,12,3,6	0,0,0,0,0,0,0,0,0,0,0,0,0,0						
monodelphis_domestica	ENSMODG00000021464	ENSMODT00000027298	ENSMODE00000221818	ENSMODE00000221818_SE_1	3_0	268831916	268832077	3	268832078	268842591	1	1	4133	17	179.6956521739131	23	SRR306742,SRR306743,SRR306744,SRR306745,SRR306746,SRR306747,SRR306748,SRR306749,SRR306750,SRR306751,SRR306752,SRR306753,SRR306754,SRR306755,SRR306756,SRR649376,SRR649377,SRR649378,SRR649379,SRR649380,SRR943346,SRR943347,SRR943348	17,72,52,38,51,4,20,32,63,84,52,34,18,10,13,172,388,1526,57,62,342,344,682	0,0,2,1,0,0,0,0,1,0,0,1,0,0,0,0,2,10,0,0,0,0,0	ENSMODT00000027298	ENSMODE00000221819	ENSMODE00000221819_SE_2	2_0	268842592	268842764
monodelphis_domestica	ENSMODG00000021464							3	268819383	268831915	1	1	2	0	1.0	2	SRR649379,SRR943346	1,1	0,0	ENSMODT00000027298	ENSMODE00000221818	ENSMODE00000221818_SE_1	3_0	268831916	268832077
monodelphis_domestica	ENSMODG00000021464							3	268824882	268831915	1	1	188	1	62.66666666666665	3	SRR649378,SRR943347,SRR943348	78,9,101	1,0,0	ENSMODT00000027298	ENSMODE00000221818	ENSMODE00000221818_SE_1	3_0	268831916	268832077
monodelphis_domestica	ENSMODG00000021464							3	268831241	268831915	1	1	1	0	1.0	1	SRR649380	1	0	ENSMODT00000027298	ENSMODE00000221818	ENSMODE00000221818_SE_1	3_0	268831916	268832077
monodelphis_domestica	ENSMODG00000021464							3	268824882	268842591	1	1	22	0	7.333333333333332	3	SRR649378,SRR943347,SRR943348	13,3,6	0,0,0	ENSMODT00000027298	ENSMODE00000221819	ENSMODE00000221819_SE_2	2_0	268842592	268842764
monodelphis_domestica	ENSMODG00000021464							3	268834172	268842591	1	1	9	0	1.8	5	SRR306750,SRR306753,SRR943346,SRR943347,SRR943348	1,1,3,1,3	0,0,0,0,0	ENSMODT00000027298	ENSMODE00000221819	ENSMODE00000221819_SE_2	2_0	268842592	268842764
monodelphis_domestica	ENSMODG00000021464							3	268835168	268842591	1	1	1	0	1.0	1	SRR943347	1	0	ENSMODT00000027298	ENSMODE00000221819	ENSMODE00000221819_SE_2	2_0	268842592	268842764
monodelphis_domestica	ENSMODG00000021464							3	268837174	268842591	1	1	1	0	1.0	1	SRR649380	1	0	ENSMODT00000027298	ENSMODE00000221819	ENSMODE00000221819_SE_2	2_0	268842592	268842764
monodelphis_domestica									268838580	268838791	1	1	2	0	2.0	1	SRR943348	2	0						
gorilla_gorilla	ENSGGOG00000004051							18	11754896	11758300	2	2	2	0	1.0	2	SRR649366,SRR649367	1,1	0,0	ENSGGOT00000004072/ENSGGOT00000011472/ENSGGOT00000058622	ENSGGOE00000226982	ENSGGOE00000226982_SE_1	3_0	11754895	11754734
gorilla_gorilla	ENSGGOG00000004051	ENSGGOT00000004072/ENSGGOT00000011472/ENSGGOT00000058622	ENSGGOE00000206668	ENSGGOE00000206668_SE_2	1_0	11759233	11759050	18	11754896	11759049	2	2	2202	272	157.28571428571428	14	SRR306800,SRR306801,SRR306802,SRR306803,SRR306804,SRR306805,SRR306806,SRR306807,SRR306808,SRR306809,SRR306810,SRR649365,SRR649366,SRR649367	149,131,62,48,42,51,322,258,108,248,100,191,264,228	20,0,8,7,6,9,29,43,12,28,12,20,43,35	ENSGGOT00000004072/ENSGGOT00000011472/ENSGGOT00000058622	ENSGGOE00000226982	ENSGGOE00000226982_SE_1	3_0	11754895	11754734
gorilla_gorilla	ENSGGOG00000004051	ENSGGOT00000004072/ENSGGOT00000011472/ENSGGOT00000058622	ENSGGOE00000226982	ENSGGOE00000226982_SE_1	3_0	11754895	11754734	18	11754383	11754733	2	2	2046	200	146.14285714285708	14	SRR306800,SRR306801,SRR306802,SRR306803,SRR306804,SRR306805,SRR306806,SRR306807,SRR306808,SRR306809,SRR306810,SRR649365,SRR649366,SRR649367	100,162,49,61,36,44,358,231,81,248,102,213,177,184	1,2,1,8,7,14,4,38,3,34,15,21,26,26	ENSGGOT00000004072/ENSGGOT00000011472/ENSGGOT00000058622	ENSGGOE00000041884	ENSGGOE00000041884_SE_0	2_0	11754382	11754210
gorilla_gorilla									11767572	11769383	2	2	2	0	1.0	2	SRR649366,SRR649367	1,1	0,0						
gorilla_gorilla									11768593	11769383	2	2	1	0	1.0	1	SRR306800	1	0						
rattus_norvegicus	ENSRNOG00000015733							9	119309197	119310757	2	2	1	0	1.0	1	SRR594433	1	0	ENSRNOT00000048125	ENSRNOE00000305782	ENSRNOE00000305782_SE_1	3_0	119309196	119309035
rattus_norvegicus	ENSRNOG00000015733	ENSRNOT00000048125	ENSRNOE00000353547	ENSRNOE00000353547_SE_2	1_0	119311092	119310909	9	119309197	119310908	2	2	21645	6799	601.25	36	SRR594419,SRR594420,SRR594421,SRR594422,SRR594423,SRR594424,SRR594425,SRR594426,SRR594427,SRR594428,SRR594429,SRR594430,SRR594431,SRR594432,SRR594433,SRR594434,SRR594435,SRR594436,SRR594437,SRR594438,SRR594439,SRR594440,SRR594441,SRR594442,SRR594443,SRR594444,SRR594445,SRR636875,SRR636876,SRR636877,SRR636925,SRR636926,SRR636927,SRR636970,SRR636971,SRR636972	1659,982,41,550,30,1481,21,1713,221,865,2471,503,2191,736,1287,163,4499,287,123,205,20,131,85,101,32,109,47,53,64,66,151,206,173,153,115,111	411,481,23,200,25,879,3,908,101,256,552,162,587,193,320,74,975,66,26,52,8,91,12,32,5,97,10,20,14,13,44,46,36,29,24,24	ENSRNOT00000048125	ENSRNOE00000305782	ENSRNOE00000305782_SE_1	3_0	119309196	119309035
rattus_norvegicus	ENSRNOG00000015733							9	119309197	119321415	2	2	16	0	3.2	5	SRR594419,SRR594429,SRR594431,SRR594435,SRR594440	1,2,7,4,2	0,0,0,0,0	ENSRNOT00000048125	ENSRNOE00000305782	ENSRNOE00000305782_SE_1	3_0	119309196	119309035
rattus_norvegicus	ENSRNOG00000015733	ENSRNOT00000048125	ENSRNOE00000305782	ENSRNOE00000305782_SE_1	3_0	119309196	119309035	9	119307922	119309034	2	2	28281	1200	785.5833333333331	36	SRR594419,SRR594420,SRR594421,SRR594422,SRR594423,SRR594424,SRR594425,SRR594426,SRR594427,SRR594428,SRR594429,SRR594430,SRR594431,SRR594432,SRR594433,SRR594434,SRR594435,SRR594436,SRR594437,SRR594438,SRR594439,SRR594440,SRR594441,SRR594442,SRR594443,SRR594444,SRR594445,SRR636875,SRR636876,SRR636877,SRR636925,SRR636926,SRR636927,SRR636970,SRR636971,SRR636972	1902,1820,112,1081,54,1654,45,1442,301,1642,3169,443,2577,1012,2532,167,4874,301,232,384,41,344,174,204,85,303,99,78,67,70,200,246,190,184,112,140	28,92,20,46,13,93,12,230,20,18,55,6,20,19,21,11,35,2,41,65,10,50,26,36,18,65,18,7,9,5,21,21,17,18,17,15	ENSRNOT00000048125	ENSRNOE00000150707	ENSRNOE00000150707_SE_0	2_0	119307921	119307749
rattus_norvegicus	ENSRNOG00000015733	ENSRNOT00000048125	ENSRNOE00000353547	ENSRNOE00000353547_SE_2	1_0	119311092	119310909	9	119309192	119310908	2	2	0	1	0.0	1	SRR594419	0	1						
rattus_norvegicus	ENSRNOG00000015733	ENSRNOT00000048125	ENSRNOE00000305782	ENSRNOE00000305782_SE_1	3_0	119309196	119309035	9	119307862	119309034	2	2	13	0	1.4444444444444444	9	SRR594420,SRR594421,SRR594422,SRR594429,SRR594431,SRR594433,SRR594435,SRR594436,SRR594440	2,1,1,1,1,1,1,1,4	0,0,0,0,0,0,0,0,0						
rattus_norvegicus	ENSRNOG00000015733	ENSRNOT00000048125	ENSRNOE00000305782	ENSRNOE00000305782_SE_1	3_0	119309196	119309035	9	119307911	119309034	2	2	1	0	1.0	1	SRR594426	1	0						
rattus_norvegicus	ENSRNOG00000015733	ENSRNOT00000048125	ENSRNOE00000305782	ENSRNOE00000305782_SE_1	3_0	119309196	119309035	9	119307946	119309034	2	2	2	0	1.0	2	SRR594428,SRR594430	1,1	0,0						
rattus_norvegicus									119307571	119307616	2	2	0	2	0.0	2	SRR594420,SRR594433	0,0	1,1						
rattus_norvegicus									119311009	119321420	2	2	1	0	1.0	1	SRR594435	1	0						
